timestamp,ax,ay,az,gx,gy,gz,activity
508861, 0.054077, 0.115967, -0.924438, 58.044449, -360.351685, -67.993164,updown
508881, -0.158936, 0.159180, -1.122437, 39.367676, -373.779419, -78.796387,updown
508901, -0.266968, 0.180542, -1.455078, 43.457031, -363.159302, -81.420898,updown
508921, -0.329102, 0.202393, -1.747437, 59.204117, -308.349609, -80.810547,updown
508941, -0.340454, 0.258057, -1.866455, 85.693359, -226.684631, -70.251465,updown
508961, -0.300537, 0.252808, -1.781494, 78.857422, -144.775391, -45.532242,updown
508981, -0.279175, 0.182495, -1.606323, 37.902832, -83.129883, -13.793949,updown
509001, -0.266602, 0.072021, -1.322144, -0.915528, -47.729507, 6.896975,updown
509021, -0.273682, 0.033081, -1.320923, -5.798342, -48.645035, 8.117676,updown
509041, -0.292114, -0.013062, -1.404785, 16.906738, -46.630875, -0.122070,updown
509061, -0.349976, -0.016113, -1.494385, 43.823242, -36.621094, -15.991215,updown
509081, -0.389893, 0.036865, -1.574585, 47.058121, -19.287109, -24.230965,updown
509101, -0.431030, 0.081299, -1.664551, 31.066902, 2.685547, -17.578125,updown
509121, -0.499390, 0.079834, -1.753662, 12.268070, 32.836914, -2.197266,updown
509141, -0.570923, 0.076294, -1.853271, 10.192871, 68.298340, 10.009766,updown
509161, -0.609253, 0.037598, -1.900146, 22.949226, 160.339355, 23.437508,updown
509181, -0.625366, 0.024414, -1.797607, 17.761230, 228.576721, 24.414070,updown
509201, -0.588379, 0.009155, -1.560547, -11.962894, 293.029785, 39.855957,updown
509221, -0.504517, -0.031250, -1.303101, -41.320801, 339.477539, 53.039566,updown
509241, -0.319214, -0.040771, -1.035400, -56.457535, 385.498169, 67.932129,updown
509261, -0.151855, -0.118408, -0.656494, -60.913101, 424.560669, 82.885742,updown
509281, 0.004761, -0.193726, -0.248169, -63.598648, 439.148071, 84.716797,updown
509301, 0.143799, -0.219971, 0.101196, -53.344742, 412.963989, 66.772461,updown
509321, 0.309326, -0.169312, 0.280273, -21.667480, 361.145142, 37.170410,updown
509341, 0.452026, 0.009888, 0.486694, 1.831055, 304.199219, 21.179199,updown
509361, 0.539307, 0.000366, 0.708862, 11.291508, 279.846191, 41.931152,updown
509381, 0.594971, -0.163818, 0.978882, -17.211914, 228.698792, 67.687988,updown
509401, 0.692139, -0.334961, 1.151733, -65.246582, 154.357910, 64.086914,updown
509421, 0.746094, -0.438721, 1.192383, -73.242188, 74.645996, 37.597656,updown
509441, 0.769043, -0.495239, 1.153809, -56.152359, -4.455566, -3.234864,updown
509461, 0.764282, -0.435913, 1.017456, -21.545410, -74.951172, -49.682632,updown
509481, 0.720337, -0.290894, 0.852173, 2.136230, -122.680695, -85.266113,updown
509501, 0.612549, -0.094971, 0.704956, 25.939949, -188.293518, -117.065460,updown
509521, 0.505981, 0.024414, 0.579102, 8.728027, -242.675842, -126.037628,updown
509541, 0.397949, 0.178589, 0.309692, 7.507326, -310.302734, -134.765625,updown
509561, 0.281494, 0.340210, -0.057495, 26.611336, -372.680786, -137.390137,updown
509581, 0.105713, 0.443726, -0.399658, 42.114258, -421.264771, -125.183136,updown
509601, -0.053833, 0.527100, -0.830688, 69.152832, -451.660278, -98.144562,updown
509621, -0.124146, 0.526611, -1.285889, 100.036652, -438.659790, -48.034683,updown
509641, -0.226440, 0.377075, -1.512329, 113.769562, -399.475220, 19.958496,updown
509661, -0.314941, 0.053955, -1.840210, 71.289063, -309.692383, 73.425293,updown
509681, -0.259766, -0.311401, -1.912964, 26.550301, -209.655823, 42.236328,updown
509701, -0.222656, -0.270386, -1.819092, -5.676271, -106.323273, -16.540527,updown
509721, -0.240723, -0.064209, -1.622803, 2.441406, -47.546402, -63.842789,updown
509741, -0.213501, 0.127197, -1.482788, 39.062500, -19.897461, -79.589844,updown
509761, -0.147705, 0.215698, -1.369141, 51.269547, -2.990724, -58.837906,updown
509781, -0.096436, 0.204956, -1.207520, 38.513184, 6.103518, -20.507813,updown
509801, -0.109009, 0.140503, -1.114136, -10.498047, -5.737307, 10.986328,updown
509821, -0.152100, 0.092407, -1.257935, -39.672852, -21.789551, 20.874023,updown
509841, -0.274292, 0.053833, -1.579834, -8.483887, -15.808109, 14.526371,updown
509861, -0.328979, 0.028442, -1.709106, 32.531738, 5.126953, 7.446291,updown
509881, -0.358887, -0.005127, -1.794312, 42.053223, 32.836914, 3.051759,updown
509901, -0.451294, -0.027954, -1.871460, 23.376472, 76.965332, 0.122070,updown
509921, -0.504395, 0.036499, -1.980713, 14.709476, 132.385254, -14.953617,updown
509941, -0.518799, 0.166260, -1.972168, 15.197758, 220.703186, -5.676271,updown
509961, -0.442017, 0.152100, -1.636963, 0.427246, 314.025879, 22.583015,updown
509981, -0.382202, 0.070068, -1.155396, -43.273926, 367.675903, 48.461929,updown
510001, -0.167847, 0.025879, -0.716675, -75.927734, 383.850220, 75.988770,updown
510021, -0.004150, -0.044434, -0.477295, -67.687988, 392.212036, 93.566925,updown
510041, 0.148682, -0.153809, -0.215576, -61.767593, 403.503540, 110.534698,updown
510061, 0.243408, -0.242920, 0.098145, -54.199234, 411.865356, 109.375031,updown
510081, 0.316284, -0.323608, 0.445801, -65.979004, 401.367310, 99.792511,updown
510101, 0.402954, -0.375488, 0.757813, -50.354019, 359.069946, 70.129395,updown
510121, 0.490967, -0.378418, 1.088379, -41.931152, 309.204102, 48.095718,updown
510141, 0.557617, -0.423462, 1.421143, -42.968750, 230.407776, 38.940430,updown
