timestamp,ax,ay,az,gx,gy,gz,activity
345332, 0.596069, -0.353271, -0.388428, -38.269043, -59.692398, -331.481934,rlswing
345352, 0.620972, -0.236694, -0.388794, -43.151855, -28.869637, -320.190430,rlswing
345372, 0.584961, -0.219482, -0.289429, -54.931656, -5.065918, -329.589844,rlswing
345392, 0.503784, -0.040405, -0.170410, -66.711426, 5.676271, -357.544067,rlswing
345412, 0.431030, 0.307251, -0.100220, -70.373535, 2.502441, -374.817017,rlswing
345432, 0.379150, 0.526367, -0.123779, -75.256348, 2.807618, -375.732544,rlswing
345452, 0.346802, 0.726807, -0.142456, -79.101563, 11.840824, -357.299927,rlswing
345472, 0.316040, 0.842407, -0.115356, -83.312988, 24.597176, -333.679199,rlswing
345492, 0.271240, 0.906006, -0.069336, -83.618164, 33.874512, -311.096191,rlswing
345512, 0.185669, 0.997559, -0.003418, -76.110840, 42.236328, -293.457031,rlswing
345532, 0.085571, 1.083374, 0.093628, -60.668961, 43.701172, -270.874023,rlswing
345552, 0.028687, 1.109619, 0.197266, -47.668472, 35.583496, -242.065491,rlswing
345572, 0.000610, 1.113159, 0.239258, -39.733887, 17.761230, -219.909729,rlswing
345592, -0.048218, 1.249634, 0.098877, -38.452148, 0.244141, -195.617737,rlswing
345612, -0.090942, 1.345581, 0.044434, -37.536621, 5.004883, -171.386719,rlswing
345632, -0.112671, 1.420654, 0.064697, -26.000984, 15.625004, -134.765625,rlswing
345652, -0.131958, 1.460327, 0.138794, -6.286623, 17.883301, -90.698273,rlswing
345672, -0.159668, 1.462036, 0.190796, 9.399414, 10.253906, -48.461929,rlswing
345692, -0.157104, 1.456787, 0.202393, 12.573246, -2.929688, -13.122562,rlswing
345712, -0.126587, 1.489136, 0.138550, 6.103518, -18.188477, 15.563969,rlswing
345732, -0.131958, 1.598633, 0.054688, 11.169437, -18.066406, 50.170914,rlswing
345752, -0.165894, 1.823853, 0.010010, 44.982925, -4.455566, 138.916016,rlswing
345772, -0.181396, 1.795776, 0.018188, 70.251465, 6.469728, 232.910217,rlswing
345792, -0.155151, 1.418213, 0.008667, 77.819824, 11.596684, 302.429199,rlswing
345812, -0.041138, 1.060791, -0.016235, 54.565445, 15.136723, 321.777344,rlswing
345832, 0.093994, 0.796997, -0.063599, 35.034180, 17.211914, 311.157227,rlswing
