Sequence No,Buffer_Size,ax,ay,az,gx,gy,gz,mx,my,mz
4732,100,0.9577637,0.8049316,0.1821289,39.86633,-67.22397,-85.3627,0.01000977,-0.2940674,-0.9046631
4733,100,0.7208252,0.9182129,0.01782227,-54.84238,21.94443,45.22721,0.01000977,-0.2940674,-0.9046631
4734,100,0.6000977,0.6916504,0.1678467,14.28818,21.92947,-19.96307,-0.006713867,-0.3243408,-0.8618164
4735,100,0.6694336,0.5765381,0.2557373,45.01786,-18.78174,-325682,-0.006713867,-0.3243408,-0.8618164
4736,100,0.7443848,0.5422363,0.1525879,-52.4498,34.02695,49.88526,-0.006713867,-0.3243408,-0.8618164
4737,100,0.8074951,0.5357666,0.07763672,43.85895,4.000092,12.45636,-0.006713867,-0.3243408,-0.8618164
4738,100,0.9229736,0.7127686,0.223999,42.06451,9.712372,11.94046,-0.006713867,-0.3243408,-0.8618164
4739,100,0.1330566,0.6854248,-0.05944824,-14.1835,-31.44745,-11.4769,-0.006713867,-0.3243408,-0.8618164
4740,100,0.7764893,0.7969971,0.1602783,-19.81354,55.18631,25.05478,0.01391602,-0.2686768,-0.9459229
4741,100,0.6845703,0.706543,0.1655273,-25.1445,6.893616,3.977661,0.01391602,-0.2686768,-0.9459229
4742,100,0.6572266,0.7374268,0.09985352,27.37259,-46.22162,-53.12271,0.01391602,-0.2686768,-0.9459229
4743,100,0.5847168,0.6020508,0.03479004,-55.75455,32.92038,39.43268,0.01391602,-0.2686768,-0.9459229
4744,100,1.575195,0.9645996,0.07641602,-68.26324,-40.38223,-31.42502,0.01391602,-0.2686768,-0.9459229
4745,100,0.7491455,0.7460938,-0.1478271,37.45132,-11.74606,-9.921722,0.01391602,-0.2686768,-0.9459229
4746,100,0.6542969,0.307373,0.147583,-8.463745,42.68509,34.14658,0.03149414,-0.2200928,-0.9753418
4747,100,0.8305664,0.3084717,0.1911621,12.56104,4.874878,30175,0.03149414,-0.2200928,-0.9753418
4748,100,0.8621826,0.6262207,-0.005737305,-6.078644,-29.24927,5.727234,0.03149414,-0.2200928,-0.9753418
4749,100,0.3509521,0.5040283,0.0892334,-0.4187012,1.973877,6.467438,0.03149414,-0.2200928,-0.9753418
4750,100,0.7709961,0.6590576,0.1356201,-26.52771,42.4234,28.70346,0.03149414,-0.2200928,-0.9753418
4751,100,0.8282471,0.5688477,0.05773926,15.17792,2.766419,0.388794,0.03149414,-0.2200928,-0.9753418
4752,100,0.8470459,0.3996582,0.09936523,67.53052,-59.0593,-64.74167,0.03149414,-0.2200928,-0.9753418
4753,100,0.7224121,0.8337402,0.0480957,-32.13531,22.29584,35.00641,-0.01013184,-0.2630615,-0.944458
4754,100,0.6057129,0.769165,0.06286621,12.38907,15.29007,-15.00595,-0.01013184,-0.2630615,-0.944458
4755,100,0.9549561,0.623291,0.3839111,95.85267,-49.71329,-51.44043,-0.01013184,-0.2630615,-0.944458
4756,100,0.5159912,0.6708984,0.04382324,-55.74707,55.08164,47.73194,-0.01013184,-0.2630615,-0.944458
4757,100,1.010742,0.3947754,-0.1118164,-30.22873,-79.8822,-26.77445,-0.01013184,-0.2630615,-0.944458
4758,100,0.7966309,0.6330566,0.0078125,31.07361,-17.9892,-8.972168,-0.01013184,-0.2630615,-0.944458
4759,100,0.4530029,0.4813232,0.1820068,18.89389,10.10864,25.29404,0.01098633,-0.2692871,-0.9376221
4760,100,0.5765381,0.4420166,0.2357178,-4.732819,-34.07181,23.74634,0.01098633,-0.2692871,-0.9376221
4761,100,0.8466797,0.6885986,0.0144043,21.92947,-9.532928,2.100983,0.01098633,-0.2692871,-0.9376221
4762,100,0.2941895,0.6625977,0.08312988,0.2392578,-29.06235,-17.5032,0.01098633,-0.2692871,-0.9376221
4763,100,0.8112793,0.4833984,-0.05334473,-18.32565,51.74698,25.54077,0.01098633,-0.2692871,-0.9376221
4764,100,0.7998047,0.677124,0.1125488,0.2990723,27.04361,-9.517975,0.01098633,-0.2692871,-0.9376221
4765,100,1.204834,0.1572266,0.1547852,95.35172,-69.66888,-87.49359,0.02429199,-0.3017578,-0.9154053
4766,100,0.7901611,0.8577881,-0.09692383,-62.19956,14.4751,46.44593,0.02429199,-0.3017578,-0.9154053
4767,100,0.7215576,0.7087402,-0.06176758,-19.96307,29.20441,-12.51618,0.02429199,-0.3017578,-0.9154053
4768,100,1.098633,0.8555908,0.3538818,75.14938,-35.6868,-72.63718,0.02429199,-0.3017578,-0.9154053
4769,100,0.6369629,0.7755127,0.02856445,-76.7569,60.44251,61.82572,0.02429199,-0.3017578,-0.9154053
4771,100,0.8693848,0.6610107,0.229126,68.98102,-16.40411,-45.20478,-0.02246094,-0.329834,-0.8652344
4772,100,0.6734619,0.4764404,0.2261963,-26.58753,86.40198,66.94733,-0.02246094,-0.329834,-0.8652344
4773,100,1.071777,0.4396973,0.1506348,-21.39862,-72.39792,-15.59662,-0.02246094,-0.329834,-0.8652344
4775,100,0.5852051,0.2095947,0.09875488,12.37412,37.8476,23975,-0.02246094,-0.329834,-0.8652344
4776,100,0.6375732,0.3887939,0.1914063,8.17215,-3.715973,24.38187,-0.02246094,-0.329834,-0.8652344
4778,100,0.2910156,0.7515869,0.1488037,-19.01352,-31.88858,-21.93695,0.015625,-0.3127441,-0.8950195
4779,100,0.8823242,0.7199707,0.2335205,-38.99902,62.58835,30.78949,0.015625,-0.3127441,-0.8950195
4780,100,0.7484131,0.609375,0.03942871,65.05569,14.31061,-5658,0.015625,-0.3127441,-0.8950195
4781,100,1.072754,0.4764404,0.0480957,75.0148,-85.89355,-92.25632,0.015625,-0.3127441,-0.8950195
4782,100,0.8378906,0.9816895,0.02648926,-51.18622,29.86984,47.51511,0.015625,-0.3127441,-0.8950195
4783,100,0.6472168,0.6278076,-0.1697998,39.14856,-10.41519,-43.61969,0.015625,-0.3127441,-0.8950195
4784,100,0.6276855,0.7115479,0.1643066,36.26999,-7.671204,-34.48303,0.008911133,-0.3369141,-0.8580322
4785,100,0.7797852,0.3043213,0.1027832,-30.57266,47.33567,1.6388,0.008911133,-0.3369141,-0.8580322
4786,100,1.07373,0.7062988,-0.08666992,-26.92398,-68.74176,-6.953431,0.008911133,-0.3369141,-0.8580322
4787,100,0.8735352,0.5593262,0.05273438,0.1794434,-25.6604,3.461762,0.008911133,-0.3369141,-0.8580322
4788,100,0.5247803,0.3358154,0.06445313,-8.516083,16.70319,42.48322,0.008911133,-0.3369141,-0.8580322
4789,100,0.7642822,0.6925049,0.1804199,21.89209,38.34106,34.7821,0.008911133,-0.3369141,-0.8580322
4790,100,0.8280029,0.6352539,0.1098633,16.12,9.196472,14.74426,-0.01220703,-0.3348389,-0.8184814
4791,100,1.001831,0.37146,0.1130371,76.2709,-60.53223,-75.58304,-0.01220703,-0.3348389,-0.8184814
4792,100,0.7907715,1.092285,-0.04663086,-53.7732,37.20459,57.57889,-0.01220703,-0.3348389,-0.8184814
4793,100,0.6635742,0.654541,0.000610352,28.68851,-3.080445,-36.12793,-0.01220703,-0.3348389,-0.8184814
4794,100,0.9406738,0.7282715,0.3276367,65.36224,-41.25702,-64.51736,-0.01220703,-0.3348389,-0.8184814
4795,100,0.6520996,0.4599609,0.07763672,-56.48728,54.20685,81.87103,-0.01220703,-0.3348389,-0.8184814
4796,100,1.086304,0.5534668,-0.1640625,-25.36881,-62.40143,-6.975861,-0.02380371,-0.3564453,-0.807251
4797,100,0.8303223,0.7020264,0.1491699,65.63141,-28.79318,-50.4535,-0.02380371,-0.3564453,-0.807251
4798,100,0.7744141,-0.007202148,0.2172852,-15.46204,69.8259,43.85895,-0.02380371,-0.3564453,-0.807251
4799,100,0.6478271,0.4990234,0.137085,-5.973969,13.92929,0.7327271,-0.02380371,-0.3564453,-0.807251
4800,100,1.019531,0.6057129,0.02404785,52.53952,31.27548,16.58356,-0.02380371,-0.3564453,-0.807251
4801,100,0.4654541,0.8237305,-0.004394531,15.66391,-84.22623,-66.76041,-0.02380371,-0.3564453,-0.807251
4802,100,0.9073486,0.7729492,0.2694092,-66.6333,27.67166,44.21036,0.01379395,-0.3017578,-0.8919678
4803,100,0.6837158,0.7127686,0.04772949,-0.4187012,31.35773,0.7925416,0.01379395,-0.3017578,-0.8919678
4804,100,1.179932,0.4274902,0.2005615,76.24847,-70.49881,-112.4287,0.01379395,-0.3017578,-0.8919678
4805,100,0.8575439,0.9344482,-0.1098633,-48.56934,10.22827,47.15622,0.01379395,-0.3017578,-0.8919678
4806,100,0.7132568,0.6265869,0.05065918,39.25323,16.67328,-22.26593,0.01379395,-0.3017578,-0.8919678
4807,100,1.206665,0.342041,0.2490234,82.72339,-53.41431,-119.3373,0.01379395,-0.3017578,-0.8919678
4808,100,0.7268066,0.9368896,-0.1165771,-43.88138,27.76886,68.03146,0.03710938,-0.3018799,-0.9044189
4809,100,0.7193604,0.6193848,0.1009521,30.78201,8.852539,-22.34818,0.03710938,-0.3018799,-0.9044189
4810,100,1.06189,0.9324951,0.286499,86.02814,-24.04541,-80.64484,0.03710938,-0.3018799,-0.9044189
4811,100,0.7401123,0.8811035,-0.1339111,-52.27784,9.256287,61.60889,0.03710938,-0.3018799,-0.9044189
4812,100,0.564209,0.6307373,-0.3546143,40.50186,2.160797,-46.92444,0.03710938,-0.3018799,-0.9044189
4813,100,1.026978,0.7750244,0.258667,75.81482,7.200165,-78.29712,0.03710938,-0.3018799,-0.9044189
4814,100,0.5756836,0.6727295,0.01855469,-35.87372,24.87534,66.2146,0.04736328,-0.2519531,-0.956665
4815,100,1.205811,0.2081299,0.173584,4.777679,-26.12396,-24.26972,0.04736328,-0.2519531,-0.956665
4816,100,0.6971436,0.6582031,0.1086426,45.69825,-14.91623,-35.8139,0.04736328,-0.2519531,-0.956665
4817,100,0.8405762,0.1555176,0.0994873,-13.04703,46.07956,45764,0.04736328,-0.2519531,-0.956665
4818,100,0.8286133,0.4608154,0.3973389,-14.8938,-11.56662,21.34628,0.04736328,-0.2519531,-0.956665
4819,100,0.8455811,0.6534424,0.03222656,18.07892,-13.17413,10.01892,0.04736328,-0.2519531,-0.956665
4820,100,0.3302002,0.7370605,0.04785156,-9.824524,3.596344,5.136566,0.04736328,-0.2519531,-0.956665
4821,100,0.8511963,0.8172607,0.0723877,-30.4007,45.20478,39.92615,0.02966309,-0.2717285,-0.9498291
4822,100,0.6621094,0.6713867,0.0892334,9.002075,20.91263,9.129181,0.02966309,-0.2717285,-0.9498291
4823,100,0.3206787,0.8165283,-0.02404785,-36.44943,-94.34235,-34.02695,0.02966309,-0.2717285,-0.9498291
4824,100,0.6964111,0.8270264,0.07910156,-46.64032,31.63437,34.32602,0.02966309,-0.2717285,-0.9498291
4825,100,0.600708,0.7340088,0.02648926,-16.19476,-1.891632,-26.0791,0.02966309,-0.2717285,-0.9498291
4826,100,0.8400879,0.7235107,0.3760986,34.47556,-45.87769,-64.59213,0.02966309,-0.2717285,-0.9498291
4827,100,0.7601318,0.5255127,0.1508789,-41.62338,53.64609,61.42197,0.01293945,-0.2807617,-0.9367676
4828,100,0.9898682,0.3739014,0.0637207,-28.29972,-28.98758,19.2453,0.01293945,-0.2807617,-0.9367676
4829,100,0.8190918,0.6914063,-0.03637695,33.71292,-12.16477,6.863709,0.01293945,-0.2807617,-0.9367676
4830,100,0.6132813,0.3685303,0.2346191,4.381409,30.0792,28.35205,0.01293945,-0.2807617,-0.9367676
4831,100,0.6871338,0.5355225,0.1339111,44.75617,36.65131,30.00443,0.01293945,-0.2807617,-0.9367676
4832,100,0.8012695,0.6177979,0.03112793,43.94867,9.630127,10.04135,0.01293945,-0.2807617,-0.9367676
4833,100,0.4935303,0.328125,-0.01159668,-15.83588,23.49213,18.76678,0.02197266,-0.3083496,-0.9068604
4834,100,0.770752,0.710083,0.05444336,-3.162689,18.06396,31.69419,0.02197266,-0.3083496,-0.9068604
4835,100,0.87854,0.5778809,0.03259277,13.5405,-21.47339,1.629944,0.02197266,-0.3083496,-0.9068604
4836,100,0.2528076,0.4746094,0.04650879,-20.44159,-34.11667,13.60031,0.02197266,-0.3083496,-0.9068604
4837,100,0.9399414,0.9849854,0.3894043,-30.93903,48.08335,13.10684,0.02197266,-0.3083496,-0.9068604
4838,100,0.7285156,0.5970459,0.03356934,57.98264,28.06046,-11.65634,0.02197266,-0.3083496,-0.9068604
4839,100,0.9980469,0.3432617,0.2167969,84.79446,-37.81021,-74.10263,0.02062988,-0.3199463,-0.8769531
4840,100,0.6795654,0.850708,0.000366211,-76.5625,4.224396,30.49042,0.02062988,-0.3199463,-0.8769531
4842,100,0.9873047,0.9161377,0.2779541,101.236,-31.12595,-64.81644,0.02062988,-0.3199463,-0.8769531
4843,100,0.7161865,0.9663086,0.02441406,-68.84644,26.03424,44.53934,0.02062988,-0.3199463,-0.8769531
4844,100,0.6925049,0.5400391,0.1345215,22.3407,-0.7177735,-16.36673,0.02062988,-0.3199463,-0.8769531
4845,100,0.9061279,0.3723145,0.2106934,138.5004,-15.6041,-71.8222,0.01318359,-0.3206787,-0.8762207
4846,100,0.5865479,0.9038086,-0.05029297,-71.45584,9.360962,40.05325,0.01318359,-0.3206787,-0.8762207
4847,100,0.9807129,0.6280518,0.03479004,-22.98371,-3.70102,-25.61554,0.01318359,-0.3206787,-0.8762207
4848,100,0.7011719,0.5909424,-0.000610352,36.99524,-49.0329,-45.72815,0.01318359,-0.3206787,-0.8762207
4849,100,0.6661377,0.4838867,0.2564697,-5.615082,54.10965,61.90049,0.01318359,-0.3206787,-0.8762207
4850,100,1.025513,0.8933105,-0.1431885,-52.92832,-80.95139,-11.61148,0.01318359,-0.3206787,-0.8762207
4851,100,0.911377,0.6411133,0.03857422,40.27756,-32.75589,-29.71283,0.01513672,-0.3192139,-0.8863525
4852,100,0.7550049,0.3249512,0.1998291,-17.81723,92.08436,69.60159,0.01513672,-0.3192139,-0.8863525
4853,100,1.311279,1.174927,0.1896973,-66.66321,-32.50916,-10.74417,0.01513672,-0.3192139,-0.8863525
4854,100,0.5828857,0.756958,-0.1491699,56.79383,-26.08658,-28.81561,0.01513672,-0.3192139,-0.8863525
4855,100,0.8319092,0.3269043,0.1600342,-19.02847,77.90085,84.59259,0.01513672,-0.3192139,-0.8863525
4856,100,1.111816,0.2213135,-0.07519531,13.77976,-52.01615,-34.85687,0.01513672,-0.3192139,-0.8863525
4857,100,0.5828857,0.6911621,0.07080078,68.62213,-15.02091,-32.95776,0.01452637,-0.3190918,-0.8822021
4858,100,0.7543945,0.4732666,0.1378174,-34.9765,50.58808,7.11191,0.01452637,-0.3190918,-0.8822021
4859,100,1.229858,0.8443604,0.06506348,-44.74121,-35.96344,-6.504822,0.01452637,-0.3190918,-0.8822021
4860,100,0.8150635,0.6505127,-0.01306152,38.84949,-26.0791,-27.98569,0.01452637,-0.3190918,-0.8822021
4861,100,0.7891846,0.3468018,0.07104492,-24.62113,54.67789,60.98084,0.01452637,-0.3190918,-0.8822021
4862,100,1.107178,0.7961426,-0.1677246,-36.95038,-62.98462,0.200165,0.01452637,-0.3190918,-0.8822021
4863,100,0.9538574,0.6118164,-0.008422852,23.99307,-19.26773,-12.32178,0.03540039,-0.3093262,-0.8966064
4864,100,0.4703369,0.4053955,0.07971191,10.00397,47.24594,44.86084,0.03540039,-0.3093262,-0.8966064
4865,100,1.291992,0.5568848,0.1577148,-35.60455,-54.19938,5.00992,0.03540039,-0.3093262,-0.8966064
4866,100,0.7188721,0.8123779,-0.3774414,52.76383,-24.93515,-31.09604,0.03540039,-0.3093262,-0.8966064
4867,100,0.7003174,0.5216064,0.1727295,2.160797,61.81824,39.51,0.03540039,-0.3093262,-0.8966064
4868,100,0.982666,0.5179443,0.2996826,-19.47708,-8.35907,14.4751,0.03540039,-0.3093262,-0.8966064
4869,100,0.9484863,0.4437256,0.1882324,12.48627,-24.15009,-14.7966,0.03369141,-0.3085938,-0.9035645
4871,100,0.7801514,0.5754395,0.07836914,-40.86823,-29.48105,6.931,0.03369141,-0.3085938,-0.9035645
4872,100,0.9970703,0.5683594,0.1740723,8.112335,-20.92758,0.6803894,0.03369141,-0.3085938,-0.9035645
4873,100,0.2667236,0.6875,0.03320313,-15.06577,-2.265472,22.55005,0.03369141,-0.3085938,-0.9035645
4874,100,0.9755859,0.7143555,0.298584,-25.21179,62.19956,41.2944,0.03369141,-0.3085938,-0.9035645
4875,100,0.7856445,0.8688965,-0.004882813,-39.82895,-14.62463,-14.10874,0.03369141,-0.3085938,-0.9035645
4876,100,1.079224,0.1838379,-0.04467773,27.5969,-59.7696,-65.76599,0.009765625,-0.3236084,-0.8811035
4877,100,0.6206055,0.8657227,0.1776123,-81.74393,4.149628,33.70544,0.009765625,-0.3236084,-0.8811035
4878,100,0.7462158,0.7668457,0.05358887,7.603913,13.91434,3.783264,0.009765625,-0.3236084,-0.8811035
4879,100,1.036743,0.3477783,0.2852783,90.57404,-39.47006,-90.04319,0.009765625,-0.3236084,-0.8811035
4880,100,0.6224365,0.8492432,-0.130127,-79.50836,31.1409,27.724,0.009765625,-0.3236084,-0.8811035
4881,100,0.5709229,0.7060547,0.1112061,4.904785,4.61319,-28.32215,0.009765625,-0.3236084,-0.8811035
4882,100,1.235107,0.6286621,0.2990723,78.86536,-37.72797,-81.34018,0.01525879,-0.3144531,-0.9007568
4883,100,0.8365479,0.8388672,0.006835938,-77.68402,18.18359,53.56385,0.01525879,-0.3144531,-0.9007568
4884,100,0.53479,0.6807861,-0.1691895,38.53546,1.854248,-47.53006,0.01525879,-0.3144531,-0.9007568
4885,100,0.9053955,0.598877,0.3239746,59.18641,3.140259,-45.45899,0.01525879,-0.3144531,-0.9007568
4886,100,0.7967529,0.4024658,0.01477051,-33.95966,34.89426,65.65384,0.01525879,-0.3144531,-0.9007568
4887,100,1.389526,0.300293,0.1622314,-4.418793,-44.56177,-33.91479,0.01525879,-0.3144531,-0.9007568
4888,100,0.774292,0.6674805,0.137085,37.54105,-16.70319,-2346,0.01611328,-0.3127441,-0.904541
4889,100,0.6032715,0.3685303,0.1566162,-12.90497,62.29676,57.22001,0.01611328,-0.3127441,-0.904541
4890,100,1.261475,0.7279053,0.4073486,-23.84354,-32.27737,0.652374,0.01611328,-0.3127441,-0.904541
4891,100,0.736084,0.9361572,-0.1395264,5.345917,-36.85318,-24.00055,0.01611328,-0.3127441,-0.904541
4892,100,0.5588379,0.2253418,0.2281494,4.545898,30.625,25.22675,0.01611328,-0.3127441,-0.904541
4893,100,1.188477,0.9539795,0.5290527,-42.28134,-46.52069,-10.93857,0.01611328,-0.3127441,-0.904541
4894,100,0.869751,0.6668701,-0.05822754,-0.3962708,-26.21369,1.667328,0.0144043,-0.3179932,-0.8979492
4895,100,0.3919678,0.5594482,-0.1468506,-23.55194,48.21045,34.10172,0.0144043,-0.3179932,-0.8979492
4896,100,0.9790039,0.5263672,0.04528809,-69.14551,-28.3371,17.95181,0.0144043,-0.3179932,-0.8979492
4898,100,0.243042,0.6815186,0.03320313,7.312317,-21.65283,18.42285,0.0144043,-0.3179932,-0.8979492
4899,100,0.5742188,0.7995605,0.04846191,36.80832,49.04038,28.77823,0.0144043,-0.3179932,-0.8979492
4900,100,0.6201172,0.7259521,0.09106445,34.17648,23.50708,1.383209,0.0144043,-0.3179932,-0.8979492
4901,100,1.02356,0.3236084,0.1663818,121.042,-5.33844,-96.83213,0.05004883,-0.2860107,-0.9243164
4902,100,0.6616211,1.026978,-0.02087402,-83.00751,-11.28998,44.84589,0.05004883,-0.2860107,-0.9243164
4903,100,0.6784668,0.6595459,0.06298828,22.27341,30.01938,-9.660034,0.05004883,-0.2860107,-0.9243164
4904,100,0.9868164,0.4125977,0.3464355,103.9501,-32.50168,-100.3911,0.05004883,-0.2860107,-0.9243164
4906,100,0.6531982,0.6420898,0.1970215,18.06396,28.61374,-13.50311,0.05004883,-0.2860107,-0.9243164
4907,100,0.991333,0.2086182,0.06152344,85.22064,-21.68274,-89.01139,0.0135498,-0.3017578,-0.9243164
4908,100,0.7459717,1.016113,0.06665039,-65.64636,-13.77976,40.34485,0.0135498,-0.3017578,-0.9243164
4909,100,0.6120605,0.5172119,-0.04443359,67.08191,20.38925,-22.31079,0.0135498,-0.3017578,-0.9243164
4910,100,1.450806,0.7202148,0.2244873,80.66727,-0.7925416,-75.74005,0.0135498,-0.3017578,-0.9243164
4911,100,0.8731689,0.9588623,-0.05554199,-82.40189,-13.85452,55.88913,0.0135498,-0.3017578,-0.9243164
4912,100,0.5710449,0.7390137,-0.05749512,36.19522,-12.07504,-29.63059,0.0135498,-0.3017578,-0.9243164
4913,100,0.9053955,0.213501,-0.01147461,25.27161,-81.60934,-81.73645,0.05090332,-0.211792,-1.010254
4914,100,0.6479492,0.8790283,-0.1411133,-79.2392,-8.643188,43.50754,0.05090332,-0.211792,-1.010254
4915,100,0.6582031,0.7557373,0.2293701,29.30908,34.91669,-0.676789,0.05090332,-0.211792,-1.010254
4917,100,0.5639648,0.4284668,0.190918,-18.49762,25.32395,2.46222,0.05090332,-0.211792,-1.010254
4918,100,0.7980957,0.6706543,0.2001953,-7.678681,-3.177643,0.2392578,0.05090332,-0.211792,-1.010254
4919,100,0.3267822,0.4862061,-0.007324219,-22.93884,-73.10074,-35.18585,0.02490234,-0.2242432,-0.9794922
4920,100,0.7373047,0.6424561,0.2694092,-19.82101,27.32773,6244,0.02490234,-0.2242432,-0.9794922
4921,100,0.6849365,0.8841553,0.01379395,-22.96875,-16.73309,-15.5069,0.02490234,-0.2242432,-0.9794922
4922,100,0.3419189,0.7808838,-0.01623535,-11.64139,1.929016,29.66797,0.02490234,-0.2242432,-0.9794922
4923,100,0.81604,0.3912354,0.1994629,-20.5687,-15.54428,2169022,0.02490234,-0.2242432,-0.9794922
4924,100,0.7773438,0.7277832,0.1921387,-12.26944,6.863709,-2.975769,0.02490234,-0.2242432,-0.9794922
4925,100,0.2476807,0.651001,-0.07641602,1.278534,-8.164673,12.44888,0.02490234,-0.2242432,-0.9794922
4926,100,0.7276611,0.7714844,0.2580566,-44.47953,33.72787,32.44186,0.04040527,-0.2072754,-0.9725342
4927,100,0.8364258,0.6730957,0.1512451,-17.64526,5.188904,0.226196,0.04040527,-0.2072754,-0.9725342
4928,100,0.5697021,0.4284668,-0.06762695,-11.33484,-92.47315,-56.46485,0.04040527,-0.2072754,-0.9725342
4929,100,0.8250732,0.8448486,0.1676025,-46.77491,33.60825,30.50537,0.04040527,-0.2072754,-0.9725342
4930,100,0.7746582,0.7491455,0.0769043,21.67526,19.45465,-7.177735,0.04040527,-0.2072754,-0.9725342
4931,100,0.3033447,0.6895752,-0.004516602,-11.77597,-43.71689,-5.390778,0.04040527,-0.2072754,-0.9725342
4932,100,0.8261719,0.8374023,0.2490234,-60.02381,25.68283,41.31683,0.05419922,-0.2062988,-0.9923096
4933,100,0.8913574,0.7399902,0.1369629,8.949738,9.353485,10.92361,0.05419922,-0.2062988,-0.9923096
4935,100,0.5817871,0.857666,0.06542969,-88.80204,-13.30872,33.01758,0.05419922,-0.2062988,-0.9923096
4936,100,0.6379395,0.8371582,0.1323242,-15.88822,13.48068,0.7850647,0.05419922,-0.2062988,-0.9923096
4937,100,0.9486084,0.1103516,-0.02978516,53.5788,-74.25217,-101.9388,0.05419922,-0.2062988,-0.9923096
4939,100,0.6473389,0.52771,0.1616211,5.712281,11.48438,-12.47879,0.02441406,-0.2358398,-0.96521
4940,100,0.939209,0.8779297,0.3880615,88.18147,-41.87012,-77.21298,0.02441406,-0.2358398,-0.96521
4941,100,0.661377,0.7215576,0.1203613,-58.90229,49.33945,59.2836,0.02441406,-0.2358398,-0.96521
4942,100,0.5024414,0.7011719,-0.1309814,72.52502,2.347717,-35.61203,0.02441406,-0.2358398,-0.96521
4943,100,1.01709,0.840332,0.4681396,91.71052,-45.63095,-10,0.02441406,-0.2358398,-0.96521
4944,100,0.7593994,0.7508545,0.07067871,-59.10416,36.46439,71.47079,0.02563477,-0.2659912,-0.944458
4945,100,0.8400879,0.4750977,-0.1644287,47.14875,-6.250611,-29.44367,0.02563477,-0.2659912,-0.944458
4946,100,1.111328,0.5380859,0.2841797,118.3354,-48.18055,-2.4547,0.02563477,-0.2659912,-0.944458
4947,100,0.559082,0.8769531,-0.0213623,-52.46476,29.12216,76.48026,0.02563477,-0.2659912,-0.944458
4948,100,0.7354736,0.4974365,-0.3391113,49.39179,-16.59851,-49.8404,0.02563477,-0.2659912,-0.944458
4949,100,0.6733398,0.6975098,0.08203125,81.11588,0.8000184,-40.22522,0.02563477,-0.2659912,-0.944458
4950,100,0.8968506,0.2924805,0.1705322,-27.73895,55.05921,91.1049,0.02563477,-0.2659912,-0.944458
4951,100,1.244873,0.8764648,0.07873535,-40.86823,-32.53159,1.754,0.03308105,-0.2426758,-0.9665527
4953,100,0.5571289,0.2867432,0.1236572,5.966492,33.48114,4.20657,0.03308105,-0.2426758,-0.9665527
4954,100,0.7047119,0.3828125,0.2302246,-11.97785,-7.207642,42.78229,0.03308105,-0.2426758,-0.9665527
4955,100,0.9586182,0.5390625,0.1734619,24.71085,-19.94812,4.927216,0.03308105,-0.2426758,-0.9665527
4956,100,0.4775391,0.6339111,0.09802246,0.3289795,19.62662,27.26044,0.03308105,-0.2426758,-0.9665527
4957,100,0.723877,0.5532227,0.2513428,-31.93344,22.06406,31.89606,0.01672363,-0.270752,-0.9533691
4958,100,0.6950684,0.8131104,-0.01696777,13.29376,8.889923,-7.394562,0.01672363,-0.270752,-0.9533691
4959,100,0.3995361,0.5262451,-0.07067871,-15.37232,-78.6933,-16.50131,0.01672363,-0.270752,-0.9533691
4960,100,0.670166,0.848999,0.1473389,-83.7178,34.24377,35.14847,0.01672363,-0.270752,-0.9533691
4961,100,0.7567139,0.69104,0.1330566,-14.56482,10.52734,3.386994,0.01672363,-0.270752,-0.9533691
4962,100,0.9605713,0.4943848,0.2160645,112.8325,-17.09198,-77.31018,0.01672363,-0.270752,-0.9533691
4963,100,0.7664795,0.8000488,0.004150391,-47.60483,40.29999,63.32108,0.0267334,-0.2822266,-0.9359131
4964,100,0.6540527,0.6904297,-0.09838867,63.76969,8.560944,-32.71103,0.0267334,-0.2822266,-0.9359131
4965,100,0.8254395,0.8166504,0.2016602,58.02002,-23.35007,-52.03858,0.0267334,-0.2822266,-0.9359131
4966,100,0.6610107,0.5192871,-0.03491211,-61.75095,20.95001,63.76221,0.0267334,-0.2822266,-0.9359131
4967,100,1.368408,0.8515625,0.06713867,-62.19956,-46.15433,-10.00397,0.0267334,-0.2822266,-0.9359131
4968,100,0.6112061,0.8563232,-0.1317139,56.74897,-5.622559,-34.93912,0.0267334,-0.2822266,-0.9359131
4969,100,0.8515625,0.2180176,0.1470947,-26.13892,63.95661,7.8186,0.03271484,-0.217041,-0.9803467
4970,100,1.259277,0.737915,0.2821045,-20.63599,-47.82914,4.620667,0.03271484,-0.217041,-0.9803467
4971,100,0.7875977,0.7174072,-0.009765625,16.63589,-20.39673,-13.46573,0.03271484,-0.217041,-0.9803467
4972,100,0.5159912,0.635498,0.05700684,16.51627,-5.921631,13.62274,0.03271484,-0.217041,-0.9803467
4973,100,0.87854,0.8966064,0.2683105,-27.88101,24.24729,42.88696,0.03271484,-0.217041,-0.9803467
4975,100,0.7772217,0.6607666,-0.1276855,29.21189,-58.43872,-41.13739,0.03271484,-0.217041,-0.9803467
4976,100,0.7229004,0.9703369,0.03271484,-87.38892,-3.364563,21.90704,0.0201416,-0.1889648,-1.003906
4977,100,0.6636963,0.7595215,0.1108398,3.566437,27.75391,5.129089,0.0201416,-0.1889648,-1.003906
4978,100,0.8405762,0.6315918,0.3519287,101.2958,-30.31098,-56.53962,0.0201416,-0.1889648,-1.003906
4979,100,0.5982666,0.7419434,0.09106445,-87.50107,14.4751,40.60654,0.0201416,-0.1889648,-1.003906
